MeterID,Zone,ConsumerType,Date,EnergyConsumed_kWh,PeakUsage_kWh,OutageMinutes,MeterStatus,TariffRate
200351,East,Commercial,2023-01-15 14:00:00,29.1,3.11,0,Active,9.07
200352,Central,Industrial,2023-01-15 15:00:00,19.74,7.25,30,Active,8.72
200353,Central,Residential,2023-01-15 16:00:00,16.41,5.43,30,Active,5.07
200354,Central,Residential,2023-01-15 17:00:00,25.73,11.94,0,Active,7.01
200355,West,Residential,2023-01-15 18:00:00,6.22,3.0,0,Active,9.77
200356,East,Residential,2023-01-15 19:00:00,10.5,6.94,0,Active,6.08
200357,West,Residential,2023-01-15 20:00:00,6.66,7.15,0,Active,4.94
200358,North,Industrial,2023-01-15 21:00:00,12.27,3.65,0,Active,6.12
200359,Central,Residential,2023-01-15 22:00:00,20.0,4.71,30,Active,5.42
200360,Central,Residential,2023-01-15 23:00:00,13.91,3.15,30,Active,5.93
200361,North,Commercial,2023-01-16 00:00:00,5.86,10.75,0,Active,4.85
200362,Central,Industrial,2023-01-16 01:00:00,7.3,1.63,15,Active,9.52
200363,North,Industrial,2023-01-16 02:00:00,7.48,1.68,0,Active,6.01
200364,Central,Commercial,2023-01-16 03:00:00,12.19,3.99,10,Active,5.8
200365,North,Residential,2023-01-16 04:00:00,16.37,6.08,60,Active,4.51
200366,West,Residential,2023-01-16 05:00:00,15.79,10.13,60,Active,5.29
200367,North,Industrial,2023-01-16 06:00:00,10.24,10.12,10,Active,7.13
200368,West,Residential,2023-01-16 07:00:00,17.07,9.13,15,Faulty,5.48
200369,South,Residential,2023-01-16 08:00:00,7.69,5.44,5,Active,7.42
200370,West,Industrial,2023-01-16 09:00:00,7.96,5.36,30,Active,9.1
200371,West,Industrial,2023-01-16 10:00:00,30.38,2.16,0,Active,7.68
200372,South,Commercial,2023-01-16 11:00:00,31.76,8.76,0,Active,9.04
200373,North,Residential,2023-01-16 12:00:00,11.92,8.35,5,Active,9.61
200374,South,Commercial,2023-01-16 13:00:00,4.02,3.58,5,Active,5.31
200375,North,Residential,2023-01-16 14:00:00,9.01,2.36,60,Active,9.56
200376,Central,Residential,2023-01-16 15:00:00,7.32,9.4,0,Active,9.73
200377,Central,Residential,2023-01-16 16:00:00,20.77,1.46,0,Active,8.02
200378,North,Residential,2023-01-16 17:00:00,7.36,4.0,0,Active,4.71
200379,Central,Industrial,2023-01-16 18:00:00,15.41,5.78,0,Active,8.11
200380,West,Commercial,2023-01-16 19:00:00,11.53,6.64,30,Active,8.21
200381,West,Commercial,2023-01-16 20:00:00,10.98,10.89,0,Active,4.88
200382,South,Commercial,2023-01-16 21:00:00,21.21,5.86,60,Faulty,5.71
200383,Central,Residential,2023-01-16 22:00:00,5.28,6.27,0,Active,9.25
200384,North,Residential,2023-01-16 23:00:00,16.7,11.51,5,Active,5.46
200385,North,Residential,2023-01-17 00:00:00,19.23,8.1,60,Active,8.13
200386,Central,Industrial,2023-01-17 01:00:00,8.79,9.82,5,Active,9.15
200387,East,Residential,2023-01-17 02:00:00,5.9,8.36,30,Active,5.66
200388,West,Residential,2023-01-17 03:00:00,5.85,1.59,30,Faulty,6.78
200389,South,Residential,2023-01-17 04:00:00,19.06,1.85,30,Active,9.85
200390,East,Residential,2023-01-17 05:00:00,20.63,9.84,0,Active,5.07
200391,North,Residential,2023-01-17 06:00:00,19.08,9.05,10,Active,10.0
200392,West,Residential,2023-01-17 07:00:00,15.66,10.4,15,Active,9.6
200393,West,Residential,2023-01-17 08:00:00,6.07,6.06,0,Active,6.36
200394,East,Industrial,2023-01-17 09:00:00,25.35,6.42,15,Faulty,6.94
200395,East,Residential,2023-01-17 10:00:00,26.27,6.14,60,Active,7.37
200396,North,Residential,2023-01-17 11:00:00,20.28,8.38,0,Active,5.87
200397,East,Commercial,2023-01-17 12:00:00,18.82,5.99,60,Active,4.84
200398,West,Residential,2023-01-17 13:00:00,11.37,5.46,0,Active,4.5
200399,West,Commercial,2023-01-17 14:00:00,10.3,4.44,0,Active,9.74
200400,Central,Commercial,2023-01-17 15:00:00,11.47,6.71,10,Active,5.38
200401,South,Commercial,2023-01-17 16:00:00,14.43,3.87,60,Active,9.1
200402,Central,Residential,2023-01-17 17:00:00,15.94,11.01,0,Active,7.0
200403,Central,Residential,2023-01-17 18:00:00,13.64,4.84,30,Active,9.18
200404,North,Residential,2023-01-17 19:00:00,11.12,8.92,15,Faulty,7.72
200405,Central,Residential,2023-01-17 20:00:00,12.69,9.88,0,Active,9.41
200406,South,Residential,2023-01-17 21:00:00,6.58,6.53,0,Active,8.61
200407,North,Residential,2023-01-17 22:00:00,18.52,3.74,0,Active,7.64
200408,North,Industrial,2023-01-17 23:00:00,18.75,10.15,0,Active,9.19
200409,West,Residential,2023-01-18 00:00:00,9.9,8.17,0,Active,5.99
200410,East,Residential,2023-01-18 01:00:00,17.82,1.34,0,Active,5.5
200411,North,Residential,2023-01-18 02:00:00,22.96,6.98,30,Active,7.84
200412,West,Commercial,2023-01-18 03:00:00,9.21,4.33,5,Active,7.53
200413,West,Residential,2023-01-18 04:00:00,19.08,2.49,30,Active,5.14
200414,West,Residential,2023-01-18 05:00:00,24.74,8.66,0,Active,7.79
200415,North,Commercial,2023-01-18 06:00:00,12.29,7.07,15,Active,9.55
200416,North,Residential,2023-01-18 07:00:00,21.97,1.73,0,Active,8.62
200417,Central,Commercial,2023-01-18 08:00:00,20.08,4.64,30,Active,5.34
200418,East,Residential,2023-01-18 09:00:00,21.42,9.46,0,Active,9.73
200419,North,Residential,2023-01-18 10:00:00,13.48,2.57,10,Active,5.22
200420,West,Residential,2023-01-18 11:00:00,14.82,3.62,30,Faulty,9.81
200421,East,Industrial,2023-01-18 12:00:00,20.82,11.55,5,Active,9.84
200422,Central,Commercial,2023-01-18 13:00:00,16.03,5.64,0,Active,6.29
200423,West,Residential,2023-01-18 14:00:00,10.56,5.4,15,Active,7.37
200424,South,Residential,2023-01-18 15:00:00,2.97,5.96,30,Active,5.53
200425,South,Commercial,2023-01-18 16:00:00,13.42,9.84,5,Active,7.16
200426,West,Residential,2023-01-18 17:00:00,4.53,1.69,60,Active,9.14
200427,South,Residential,2023-01-18 18:00:00,10.38,9.85,15,Active,6.57
200428,South,Commercial,2023-01-18 19:00:00,14.24,5.74,5,Active,6.86
200429,Central,Commercial,2023-01-18 20:00:00,12.69,8.79,10,Active,9.51
200430,East,Industrial,2023-01-18 21:00:00,11.35,3.25,0,Active,10.5
200431,North,Commercial,2023-01-18 22:00:00,15.54,2.56,60,Active,4.8
200432,South,Commercial,2023-01-18 23:00:00,38.58,6.82,0,Active,5.81
200433,West,Residential,2023-01-19 00:00:00,23.45,1.9,60,Active,8.29
200434,North,Residential,2023-01-19 01:00:00,7.19,7.63,0,Active,6.55
200435,Central,Residential,2023-01-19 02:00:00,16.3,3.51,10,Active,8.21
200436,Central,Industrial,2023-01-19 03:00:00,9.11,2.5,15,Active,7.43
200437,East,Industrial,2023-01-19 04:00:00,15.95,5.78,60,Active,8.28
200438,South,Industrial,2023-01-19 05:00:00,15.75,2.81,60,Active,7.99
200439,North,Residential,2023-01-19 06:00:00,18.24,1.01,15,Active,10.26
200440,North,Residential,2023-01-19 07:00:00,17.85,3.53,0,Active,5.03
200441,West,Residential,2023-01-19 08:00:00,28.77,7.19,0,Active,7.57
200442,North,Industrial,2023-01-19 09:00:00,10.54,9.58,15,Active,7.2
200443,Central,Residential,2023-01-19 10:00:00,15.34,2.65,0,Active,9.56
200444,South,Residential,2023-01-19 11:00:00,10.52,1.75,0,Active,4.56
200445,South,Commercial,2023-01-19 12:00:00,26.07,2.17,5,Faulty,7.82
200446,Central,Residential,2023-01-19 13:00:00,10.01,11.53,30,Active,9.53
200447,Central,Commercial,2023-01-19 14:00:00,34.64,4.81,60,Active,5.14
200448,North,Residential,2023-01-19 15:00:00,8.96,8.54,5,Active,7.63
200449,West,Commercial,2023-01-19 16:00:00,20.49,6.69,30,Active,8.03
200450,South,Commercial,2023-01-19 17:00:00,16.62,7.46,5,Active,5.64
200451,Central,Residential,2023-01-19 18:00:00,25.28,1.17,0,Active,6.36
200452,Central,Residential,2023-01-19 19:00:00,24.17,8.6,0,Active,10.27
200453,West,Residential,2023-01-19 20:00:00,22.99,2.01,0,Active,10.42
200454,West,Residential,2023-01-19 21:00:00,8.5,8.3,30,Active,6.52
200455,West,Industrial,2023-01-19 22:00:00,23.04,6.54,0,Active,5.69
200456,East,Residential,2023-01-19 23:00:00,7.24,2.32,10,Active,9.84
200457,South,Residential,2023-01-20 00:00:00,28.16,7.11,30,Active,6.19
200458,South,Residential,2023-01-20 01:00:00,26.23,9.88,5,Active,7.27
200459,North,Residential,2023-01-20 02:00:00,17.05,6.3,0,Active,9.93
200460,South,Commercial,2023-01-20 03:00:00,7.78,7.74,15,Faulty,9.53
200461,North,Residential,2023-01-20 04:00:00,7.3,2.16,0,Active,8.2
200462,Central,Industrial,2023-01-20 05:00:00,17.58,10.77,15,Active,8.15
200463,West,Residential,2023-01-20 06:00:00,14.7,3.77,0,Active,10.26
200464,Central,Industrial,2023-01-20 07:00:00,33.07,1.09,10,Active,5.24
200465,East,Residential,2023-01-20 08:00:00,12.27,5.58,0,Active,8.78
200466,South,Residential,2023-01-20 09:00:00,23.11,3.81,10,Active,7.67
200467,West,Residential,2023-01-20 10:00:00,22.83,8.26,60,Active,5.06
200468,North,Commercial,2023-01-20 11:00:00,13.76,8.42,0,Active,9.19
200469,East,Residential,2023-01-20 12:00:00,5.55,4.57,5,Active,5.87
200470,East,Residential,2023-01-20 13:00:00,18.24,3.86,60,Active,5.08
200471,East,Residential,2023-01-20 14:00:00,12.78,5.08,0,Active,9.56
200472,West,Commercial,2023-01-20 15:00:00,9.44,7.38,0,Active,8.6
200473,South,Commercial,2023-01-20 16:00:00,15.27,3.07,0,Active,5.83
200474,South,Residential,2023-01-20 17:00:00,14.37,8.47,60,Active,9.89
200475,Central,Industrial,2023-01-20 18:00:00,2.37,2.46,0,Active,5.24
200476,West,Commercial,2023-01-20 19:00:00,11.17,3.75,60,Active,9.28
200477,South,Residential,2023-01-20 20:00:00,18.43,3.48,15,Active,9.19
200478,South,Residential,2023-01-20 21:00:00,16.95,11.73,10,Faulty,4.61
200479,North,Commercial,2023-01-20 22:00:00,8.18,11.93,15,Active,7.04
200480,East,Industrial,2023-01-20 23:00:00,13.38,11.82,10,Active,5.91
200481,North,Commercial,2023-01-21 00:00:00,15.71,11.64,0,Active,8.29
200482,East,Industrial,2023-01-21 01:00:00,12.29,9.9,5,Active,10.26
200483,Central,Residential,2023-01-21 02:00:00,5.71,9.22,0,Active,6.82
200484,Central,Residential,2023-01-21 03:00:00,9.98,8.13,30,Active,9.41
200485,Central,Residential,2023-01-21 04:00:00,8.16,9.71,0,Active,7.68
200486,East,Residential,2023-01-21 05:00:00,38.47,4.76,0,Faulty,9.76
200487,South,Commercial,2023-01-21 06:00:00,28.86,11.74,0,Active,9.37
200488,West,Industrial,2023-01-21 07:00:00,10.85,4.45,0,Active,7.83
200489,South,Residential,2023-01-21 08:00:00,11.65,2.97,30,Active,6.22
200490,West,Residential,2023-01-21 09:00:00,11.98,8.3,30,Active,5.92
200491,South,Residential,2023-01-21 10:00:00,10.61,7.91,0,Active,8.47
200492,East,Residential,2023-01-21 11:00:00,20.55,2.17,30,Active,8.66
200493,Central,Residential,2023-01-21 12:00:00,9.34,2.72,0,Active,5.61
200494,East,Commercial,2023-01-21 13:00:00,11.81,3.22,0,Active,4.89
200495,North,Industrial,2023-01-21 14:00:00,8.79,8.11,10,Active,5.97
200496,North,Residential,2023-01-21 15:00:00,17.87,10.69,5,Active,9.33
200497,Central,Residential,2023-01-21 16:00:00,18.04,1.7,60,Active,7.32
200498,West,Commercial,2023-01-21 17:00:00,10.28,11.02,30,Active,7.04
200499,North,Residential,2023-01-21 18:00:00,15.22,8.21,0,Active,8.07
200500,West,Commercial,2023-01-21 19:00:00,10.03,4.51,0,Active,6.12
200501,West,Commercial,2023-01-21 20:00:00,14.66,9.2,60,Active,6.52
200502,West,Residential,2023-01-21 21:00:00,12.46,10.42,0,Active,7.11
200503,North,Residential,2023-01-21 22:00:00,16.8,3.69,5,Active,4.82
200504,West,Residential,2023-01-21 23:00:00,12.82,7.57,0,Active,4.98
200505,Central,Residential,2023-01-22 00:00:00,27.12,1.97,0,Active,5.9
200506,North,Residential,2023-01-22 01:00:00,6.71,6.89,60,Active,9.14
200507,East,Residential,2023-01-22 02:00:00,33.97,9.03,0,Active,9.78
200508,East,Commercial,2023-01-22 03:00:00,8.19,5.83,10,Active,9.12
200509,South,Residential,2023-01-22 04:00:00,15.91,9.33,0,Active,8.72
200510,North,Residential,2023-01-22 05:00:00,27.47,5.5,30,Active,8.09
200511,North,Residential,2023-01-22 06:00:00,12.92,5.12,0,Active,10.44
200512,East,Industrial,2023-01-22 07:00:00,3.14,1.31,0,Active,5.49
200513,West,Residential,2023-01-22 08:00:00,15.29,8.87,10,Active,5.27
200514,East,Residential,2023-01-22 09:00:00,9.1,10.2,30,Active,5.13
200515,North,Residential,2023-01-22 10:00:00,23.66,9.8,5,Active,5.97
200516,Central,Residential,2023-01-22 11:00:00,33.82,1.62,15,Active,6.85
200517,South,Commercial,2023-01-22 12:00:00,7.74,7.16,10,Active,5.17
200518,East,Residential,2023-01-22 13:00:00,5.56,3.77,5,Active,7.94
200519,Central,Commercial,2023-01-22 14:00:00,3.59,4.46,0,Active,6.11
200520,East,Residential,2023-01-22 15:00:00,10.58,2.33,5,Active,5.79
200521,South,Industrial,2023-01-22 16:00:00,11.96,2.0,10,Active,8.36
200522,Central,Commercial,2023-01-22 17:00:00,13.59,8.54,0,Active,8.86
200523,West,Residential,2023-01-22 18:00:00,17.22,6.42,0,Active,9.08
200524,West,Residential,2023-01-22 19:00:00,16.0,4.54,5,Active,6.62
200525,Central,Residential,2023-01-22 20:00:00,9.46,1.91,60,Active,4.95
200526,South,Commercial,2023-01-22 21:00:00,8.85,5.09,5,Active,9.77
200527,South,Industrial,2023-01-22 22:00:00,5.55,5.9,0,Active,8.06
200528,West,Residential,2023-01-22 23:00:00,12.23,2.71,5,Active,8.73
200529,South,Residential,2023-01-23 00:00:00,8.52,1.25,0,Active,10.05
200530,Central,Commercial,2023-01-23 01:00:00,7.49,6.24,0,Faulty,8.27
200531,South,Residential,2023-01-23 02:00:00,24.29,5.53,0,Active,4.53
200532,South,Residential,2023-01-23 03:00:00,22.11,10.69,0,Active,8.32
200533,Central,Commercial,2023-01-23 04:00:00,15.86,3.31,0,Faulty,4.92
200534,North,Residential,2023-01-23 05:00:00,12.78,6.64,0,Faulty,6.74
200535,North,Industrial,2023-01-23 06:00:00,12.29,8.04,0,Active,4.66
200536,East,Residential,2023-01-23 07:00:00,5.92,6.27,0,Active,6.82
200537,Central,Residential,2023-01-23 08:00:00,10.92,7.18,0,Active,10.1
200538,South,Commercial,2023-01-23 09:00:00,10.46,4.81,15,Active,7.11
200539,North,Industrial,2023-01-23 10:00:00,28.49,2.87,0,Active,6.11
200540,West,Residential,2023-01-23 11:00:00,10.81,10.52,0,Active,9.25
200541,East,Residential,2023-01-23 12:00:00,9.56,8.34,5,Active,4.68
200542,West,Residential,2023-01-23 13:00:00,7.7,1.36,5,Active,6.16
200543,West,Commercial,2023-01-23 14:00:00,24.24,7.66,0,Active,6.61
200544,West,Commercial,2023-01-23 15:00:00,23.85,5.27,0,Active,8.63
200545,North,Commercial,2023-01-23 16:00:00,25.24,9.94,0,Active,9.15
200546,Central,Industrial,2023-01-23 17:00:00,3.1,7.41,15,Active,10.23
200547,South,Commercial,2023-01-23 18:00:00,16.69,10.36,60,Active,8.76
200548,East,Residential,2023-01-23 19:00:00,15.86,9.14,10,Active,4.91
200549,West,Industrial,2023-01-23 20:00:00,9.03,7.87,5,Active,9.48
200550,Central,Commercial,2023-01-23 21:00:00,37.27,11.12,10,Active,6.71
200551,North,Commercial,2023-01-23 22:00:00,14.38,1.28,0,Active,7.76
200552,East,Commercial,2023-01-23 23:00:00,11.47,3.2,0,Active,7.28
200553,North,Commercial,2023-01-24 00:00:00,10.8,2.17,15,Active,8.66
200554,East,Residential,2023-01-24 01:00:00,9.76,2.72,5,Active,5.79
200555,East,Commercial,2023-01-24 02:00:00,4.71,7.07,15,Active,6.55
200556,North,Residential,2023-01-24 03:00:00,41.27,9.35,0,Active,8.36
200557,North,Residential,2023-01-24 04:00:00,9.94,2.32,5,Faulty,10.03
200558,North,Commercial,2023-01-24 05:00:00,10.11,10.9,0,Active,7.87
200559,West,Residential,2023-01-24 06:00:00,10.27,11.17,0,Active,5.26
200560,Central,Residential,2023-01-24 07:00:00,10.52,1.35,0,Active,4.97
200561,West,Residential,2023-01-24 08:00:00,15.26,2.02,15,Active,6.59
200562,Central,Residential,2023-01-24 09:00:00,9.52,8.27,0,Active,6.16
200563,North,Residential,2023-01-24 10:00:00,10.07,10.22,0,Active,4.57
200564,North,Residential,2023-01-24 11:00:00,23.67,5.74,10,Active,8.36
200565,East,Industrial,2023-01-24 12:00:00,26.31,10.21,10,Active,5.49
200566,East,Residential,2023-01-24 13:00:00,16.3,4.16,30,Active,8.06
200567,Central,Residential,2023-01-24 14:00:00,9.88,3.4,0,Active,4.7
200568,West,Industrial,2023-01-24 15:00:00,13.62,6.53,15,Active,7.37
200569,East,Residential,2023-01-24 16:00:00,24.25,6.46,30,Active,5.15
200570,West,Residential,2023-01-24 17:00:00,23.2,11.3,15,Active,7.73
200571,North,Residential,2023-01-24 18:00:00,17.17,1.74,0,Active,7.2
200572,Central,Residential,2023-01-24 19:00:00,3.85,10.58,30,Active,6.76
200573,East,Industrial,2023-01-24 20:00:00,5.38,10.66,10,Active,7.85
200574,North,Residential,2023-01-24 21:00:00,13.34,6.1,0,Active,10.47
200575,South,Residential,2023-01-24 22:00:00,10.39,2.62,5,Active,5.31
200576,East,Commercial,2023-01-24 23:00:00,14.55,7.61,0,Active,7.9
200577,North,Residential,2023-01-25 00:00:00,15.17,9.49,60,Active,7.54
200578,South,Residential,2023-01-25 01:00:00,28.48,1.75,15,Active,6.49
200579,Central,Commercial,2023-01-25 02:00:00,9.99,10.5,0,Active,9.52
200580,Central,Residential,2023-01-25 03:00:00,11.91,1.54,10,Faulty,5.32
200581,East,Residential,2023-01-25 04:00:00,18.28,2.02,5,Active,7.48
200582,West,Residential,2023-01-25 05:00:00,24.29,8.25,30,Faulty,5.58
200583,West,Residential,2023-01-25 06:00:00,14.54,8.6,15,Active,8.27
200584,North,Commercial,2023-01-25 07:00:00,8.17,5.37,30,Active,7.14
200585,Central,Commercial,2023-01-25 08:00:00,20.32,6.17,15,Active,8.14
200586,West,Residential,2023-01-25 09:00:00,17.3,5.0,60,Active,6.46
200587,East,Residential,2023-01-25 10:00:00,6.18,10.1,0,Active,9.85
200588,Central,Commercial,2023-01-25 11:00:00,21.45,3.97,0,Active,9.81
200589,West,Industrial,2023-01-25 12:00:00,20.64,4.61,5,Active,10.08
200590,South,Residential,2023-01-25 13:00:00,30.82,9.37,0,Active,10.01
200591,East,Residential,2023-01-25 14:00:00,21.7,6.73,0,Active,7.33
200592,North,Residential,2023-01-25 15:00:00,27.51,6.16,0,Faulty,5.39
200593,Central,Commercial,2023-01-25 16:00:00,7.86,5.07,5,Active,10.16
200594,South,Residential,2023-01-25 17:00:00,18.5,2.22,0,Active,7.53
200595,South,Residential,2023-01-25 18:00:00,14.88,2.75,10,Active,7.99
200596,West,Residential,2023-01-25 19:00:00,4.8,2.97,60,Active,9.91
200597,Central,Residential,2023-01-25 20:00:00,13.67,2.22,30,Active,8.8
200598,East,Commercial,2023-01-25 21:00:00,13.17,7.09,10,Active,4.7
200599,West,Residential,2023-01-25 22:00:00,16.03,10.12,0,Active,5.05
200600,East,Residential,2023-01-25 23:00:00,19.98,9.02,0,Active,9.61
200601,North,Industrial,2023-01-26 00:00:00,7.65,3.53,5,Active,7.69
200602,West,Residential,2023-01-26 01:00:00,10.75,3.87,0,Active,5.16
200603,East,Residential,2023-01-26 02:00:00,12.47,8.48,5,Active,4.82
200604,North,Commercial,2023-01-26 03:00:00,36.63,8.04,0,Active,7.14
200605,South,Residential,2023-01-26 04:00:00,15.64,9.93,0,Active,8.42
200606,West,Residential,2023-01-26 05:00:00,13.74,9.01,0,Faulty,10.39
200607,Central,Commercial,2023-01-26 06:00:00,8.1,6.73,5,Active,9.41
200608,East,Residential,2023-01-26 07:00:00,18.39,4.57,0,Active,7.32
200609,North,Residential,2023-01-26 08:00:00,9.32,4.29,5,Active,4.63
200610,East,Industrial,2023-01-26 09:00:00,9.28,11.48,5,Active,6.07
200611,North,Residential,2023-01-26 10:00:00,7.8,11.18,10,Active,4.94
200612,Central,Residential,2023-01-26 11:00:00,24.98,2.34,60,Active,7.78
200613,South,Residential,2023-01-26 12:00:00,26.0,9.09,5,Active,4.68
200614,North,Industrial,2023-01-26 13:00:00,15.42,8.72,5,Active,10.38
200615,South,Residential,2023-01-26 14:00:00,21.72,1.07,5,Active,8.16
200616,South,Residential,2023-01-26 15:00:00,11.54,6.69,30,Active,7.95
200617,East,Commercial,2023-01-26 16:00:00,26.25,5.65,5,Active,7.53
200618,East,Residential,2023-01-26 17:00:00,8.73,9.36,0,Active,9.1
200619,West,Residential,2023-01-26 18:00:00,7.78,9.95,0,Active,5.03
200620,South,Commercial,2023-01-26 19:00:00,17.36,4.35,60,Active,10.28
200621,South,Residential,2023-01-26 20:00:00,11.61,9.06,0,Active,10.36
200622,Central,Residential,2023-01-26 21:00:00,18.97,6.32,30,Faulty,8.56
200623,South,Residential,2023-01-26 22:00:00,25.91,10.24,15,Active,10.36
200624,East,Commercial,2023-01-26 23:00:00,22.51,11.42,0,Active,7.32
200625,South,Residential,2023-01-27 00:00:00,12.1,7.59,0,Active,6.3
200626,South,Residential,2023-01-27 01:00:00,32.61,8.32,0,Active,7.38
200627,South,Residential,2023-01-27 02:00:00,11.44,9.4,0,Active,6.42
200628,Central,Residential,2023-01-27 03:00:00,9.11,11.03,15,Active,8.61
200629,South,Commercial,2023-01-27 04:00:00,13.62,8.08,60,Active,6.91
200630,East,Industrial,2023-01-27 05:00:00,7.85,6.25,15,Active,5.5
200631,Central,Residential,2023-01-27 06:00:00,18.39,10.77,5,Active,7.21
200632,North,Residential,2023-01-27 07:00:00,21.11,9.2,0,Active,9.53
200633,South,Commercial,2023-01-27 08:00:00,19.62,7.56,0,Active,8.47
200634,North,Residential,2023-01-27 09:00:00,24.47,11.77,10,Active,9.26
200635,North,Residential,2023-01-27 10:00:00,25.58,7.82,5,Active,6.16
200636,South,Residential,2023-01-27 11:00:00,22.92,3.27,30,Active,8.99
200637,West,Industrial,2023-01-27 12:00:00,11.04,3.06,15,Active,6.74
200638,West,Commercial,2023-01-27 13:00:00,10.35,11.48,0,Active,6.42
200639,West,Residential,2023-01-27 14:00:00,8.2,4.25,0,Active,7.06
200640,Central,Industrial,2023-01-27 15:00:00,7.8,8.72,0,Active,8.2
200641,West,Residential,2023-01-27 16:00:00,18.63,2.51,0,Active,7.43
200642,South,Residential,2023-01-27 17:00:00,21.71,10.42,0,Active,9.06
200643,East,Commercial,2023-01-27 18:00:00,13.19,6.02,30,Active,10.29
200644,North,Residential,2023-01-27 19:00:00,9.19,4.58,60,Active,9.16
200645,North,Commercial,2023-01-27 20:00:00,15.35,11.41,60,Active,6.52
